Time,shippingservice
2019-10-02 12:13:00,18.294676712267865
2019-10-02 12:14:00,18.59606141863047
2019-10-02 12:15:00,19.803524912312085
2019-10-02 12:16:00,20.609004143593214
2019-10-02 12:17:00,23.244637081674497
2019-10-02 12:18:00,24.843418438980738
2019-10-02 12:19:00,24.985064216867535
2019-10-02 12:20:00,24.84317369624645
2019-10-02 12:21:00,25.14626760052247
2019-10-02 12:22:00,23.659244046023172
2019-10-02 12:23:00,21.454678132389805
2019-10-02 12:24:00,19.43438399556804
2019-10-02 12:25:00,17.287881963040643
2019-10-02 12:26:00,14.921947844203824
2019-10-02 12:27:00,14.640202086152934
2019-10-02 12:28:00,14.703723745403025
2019-10-02 12:29:00,15.008037874889663
2019-10-02 12:30:00,15.413768757778596
2019-10-02 12:31:00,15.566195983279206
2019-10-02 12:32:00,15.374659951555826
2019-10-02 12:33:00,15.203973168708247
2019-10-02 12:34:00,16.314078908483125
2019-10-02 12:35:00,17.909501363492744
2019-10-02 12:36:00,19.609366982651434
2019-10-02 12:37:00,21.731669124728707
2019-10-02 12:38:00,23.82553189586168
2019-10-02 12:39:00,24.90209866333731
2019-10-02 12:40:00,25.427684657708348
2019-10-02 12:41:00,25.70560829767249
2019-10-02 12:42:00,25.852973545960054
2019-10-02 12:43:00,22.861725149179456
2019-10-02 12:44:00,21.53781914071813
2019-10-02 12:45:00,20.606922994619453
2019-10-02 12:46:00,19.218925110715574
2019-10-02 12:47:00,20.510760297083603
2019-10-02 12:48:00,21.82356556046913
2019-10-02 12:49:00,21.134017080022627
2019-10-02 12:50:00,21.326456989627072
2019-10-02 12:51:00,21.11775303093603
2019-10-02 12:52:00,21.102537784126064
2019-10-02 12:53:00,19.358062067158667
2019-10-02 12:54:00,18.35330894342432
2019-10-02 12:55:00,17.240117499286715
2019-10-02 12:56:00,15.92606127012262
2019-10-02 12:57:00,15.437255270012189
2019-10-02 12:58:00,15.324044769255304
2019-10-02 12:59:00,15.590524172654709
2019-10-02 13:00:00,15.195784344845817
2019-10-02 13:01:00,15.57321115423704
2019-10-02 13:02:00,14.956354584694683
2019-10-02 13:03:00,14.62169769110284
2019-10-02 13:04:00,15.229729793909597
2019-10-02 13:05:00,16.352987528296023
2019-10-02 13:06:00,17.687296132059558
2019-10-02 13:07:00,19.80514590739415
2019-10-02 13:08:00,20.587646835283827
2019-10-02 13:09:00,20.480136722185048
2019-10-02 13:10:00,20.46449612379718
2019-10-02 13:11:00,20.434774649783755
2019-10-02 13:12:00,20.157639351024564
2019-10-02 13:13:00,18.84798150205932
2019-10-02 13:14:00,18.77902814976689
2019-10-02 13:15:00,19.918518407840306
2019-10-02 13:16:00,20.880966527856522
2019-10-02 13:17:00,23.345315789471684
2019-10-02 13:18:00,24.714168936958107
2019-10-02 13:19:00,25.153321439990737
2019-10-02 13:20:00,24.40525802830311
2019-10-02 13:21:00,23.96751885949763
2019-10-02 13:22:00,23.806323283722577
2019-10-02 13:23:00,21.115656685183914
2019-10-02 13:24:00,18.97880012759257
2019-10-02 13:25:00,17.029293852412284
2019-10-02 13:26:00,15.116679337342228
2019-10-02 13:27:00,15.20805458379301
2019-10-02 13:28:00,15.602860846640153
2019-10-02 13:29:00,15.777797509828813
2019-10-02 13:30:00,15.336897436445618
2019-10-02 13:31:00,15.174638169536436
2019-10-02 13:32:00,14.865893603910841
2019-10-02 13:33:00,14.604249065000001
2019-10-02 13:34:00,15.256606316463321
2019-10-02 13:35:00,17.051849166906425
2019-10-02 13:36:00,17.85918549311971
2019-10-02 13:37:00,19.381124701371277
2019-10-02 13:38:00,19.927049922872442
2019-10-02 13:39:00,20.092058632060706
2019-10-02 13:40:00,19.931645416743137
2019-10-02 13:41:00,20.10198500305027
2019-10-02 13:42:00,19.780235464827705
2019-10-02 13:43:00,17.88458144118097
2019-10-02 13:44:00,18.082612589633342
2019-10-02 13:45:00,18.161369466698147
2019-10-02 13:46:00,18.084852491370313
2019-10-02 13:47:00,19.95395246255269
2019-10-02 13:48:00,21.047644742756052
2019-10-02 13:49:00,21.293162892685228
2019-10-02 13:50:00,21.41055391280436
2019-10-02 13:51:00,21.968311328928912
2019-10-02 13:52:00,20.594125206094112
2019-10-02 13:53:00,18.741882062518286
2019-10-02 13:54:00,18.684838501649903
2019-10-02 13:55:00,19.45285329991975
2019-10-02 13:56:00,20.329588087314075
2019-10-02 13:57:00,23.09586823378185
2019-10-02 13:58:00,24.761681169735912
2019-10-02 13:59:00,25.403940931447238
2019-10-02 14:00:00,25.404516811906582
2019-10-02 14:01:00,25.032430185202642
2019-10-02 14:02:00,24.857097639765463
2019-10-02 14:03:00,22.134882825186786
2019-10-02 14:04:00,20.516568067928656
2019-10-02 14:05:00,19.373155493994574
2019-10-02 14:06:00,19.373518250972776
2019-10-02 14:07:00,19.484693247158315
2019-10-02 14:08:00,20.347094811648255
2019-10-02 14:09:00,20.447005809281816
2019-10-02 14:10:00,20.47382524145886
2019-10-02 14:11:00,20.307385920077586
2019-10-02 14:12:00,20.73748942453315
2019-10-02 14:13:00,18.867528100298273
2019-10-02 14:14:00,18.29619429622217
2019-10-02 14:15:00,18.139865860798025
2019-10-02 14:16:00,17.81490999808416
2019-10-02 14:17:00,19.515196775117673
2019-10-02 14:18:00,20.097561479737795
2019-10-02 14:19:00,20.139312130236082
2019-10-02 14:20:00,20.325789191745862
2019-10-02 14:21:00,20.097539197032344
2019-10-02 14:22:00,19.934057110568286
2019-10-02 14:23:00,18.178374419066888
2019-10-02 14:24:00,17.9226423524625
2019-10-02 14:25:00,18.46732731172692
2019-10-02 14:26:00,18.50055143539122
2019-10-02 14:27:00,19.50645130124735
2019-10-02 14:28:00,20.31734548637357
2019-10-02 14:29:00,20.173344135030607
2019-10-02 14:30:00,19.933519614143535
2019-10-02 14:31:00,19.73435665686887
2019-10-02 14:32:00,19.837051850190765
2019-10-02 14:33:00,18.301157099084243
2019-10-02 14:34:00,18.416219747017575
2019-10-02 14:35:00,19.71858457701261
2019-10-02 14:36:00,20.482950860728256
2019-10-02 14:37:00,22.908009831722925
2019-10-02 14:38:00,24.05873026693093
2019-10-02 14:39:00,24.936093278601994
2019-10-02 14:40:00,25.035203302133947
2019-10-02 14:41:00,25.055740179089685
2019-10-02 14:42:00,24.81832090761774
2019-10-02 14:43:00,22.742880871967483
2019-10-02 14:44:00,21.548459377629623
2019-10-02 14:45:00,20.45774806207365
2019-10-02 14:46:00,19.172830336544134
2019-10-02 14:47:00,19.60182078276087
2019-10-02 14:48:00,20.1624618457453
2019-10-02 14:49:00,19.677361322394805
2019-10-02 14:50:00,19.879994335207996
2019-10-02 14:51:00,20.076442360081383
2019-10-02 14:52:00,20.161736893180784
2019-10-02 14:53:00,18.562884277351078
2019-10-02 14:54:00,17.48937448264804
2019-10-02 14:55:00,16.08851406618198
2019-10-02 14:56:00,14.965808911475596
2019-10-02 14:57:00,14.553105972799782
2019-10-02 14:58:00,15.009468035242058
2019-10-02 14:59:00,15.12500684193
2019-10-02 15:00:00,14.744123271096088
2019-10-02 15:01:00,14.507936329274127
2019-10-02 15:02:00,14.588072156926257
2019-10-02 15:03:00,14.190996649271021
2019-10-02 15:04:00,15.211139516365098
2019-10-02 15:05:00,16.673186711189285
2019-10-02 15:06:00,17.47467257424342
2019-10-02 15:07:00,19.015638248110843
2019-10-02 15:08:00,19.491853061902233
2019-10-02 15:09:00,19.399083839961364
2019-10-02 15:10:00,19.773894661476575
2019-10-02 15:11:00,19.95256297905723
2019-10-02 15:12:00,19.752433293345153
2019-10-02 15:13:00,18.391841825664706
2019-10-02 15:14:00,17.06012347245535
2019-10-02 15:15:00,15.735705166998589
2019-10-02 15:16:00,14.745931030847888
2019-10-02 15:17:00,14.36046292156456
2019-10-02 15:18:00,14.324618140752646
2019-10-02 15:19:00,14.076692633357572
2019-10-02 15:20:00,14.458519809872875
2019-10-02 15:21:00,14.442593248519007
2019-10-02 15:22:00,14.072240524415191
2019-10-02 15:23:00,14.079948863640102
2019-10-02 15:24:00,15.22688525336339
2019-10-02 15:25:00,17.267439792260465
2019-10-02 15:26:00,20.186913662876055
2019-10-02 15:27:00,22.3567351025362
2019-10-02 15:28:00,24.437647393974782
2019-10-02 15:29:00,25.29141457391566
2019-10-02 15:30:00,25.30048754420388
2019-10-02 15:31:00,25.21869265547105
2019-10-02 15:32:00,25.432113826254174
2019-10-02 15:33:00,22.517911686993212
2019-10-02 15:34:00,21.347183049640744
2019-10-02 15:35:00,21.182742566714424
2019-10-02 15:36:00,21.85368522769609
2019-10-02 15:37:00,23.670938683191114
2019-10-02 15:38:00,25.191818687702774
2019-10-02 15:39:00,26.043949002869642
2019-10-02 15:40:00,26.122823607657033
2019-10-02 15:41:00,25.649813707713374
2019-10-02 15:42:00,24.724798908469555
2019-10-02 15:43:00,22.184853097523888
2019-10-02 15:44:00,19.94407022920691
2019-10-02 15:45:00,17.652689614231836
2019-10-02 15:46:00,15.407472115096272
2019-10-02 15:47:00,14.684152241664846
2019-10-02 15:48:00,14.719020462737205
2019-10-02 15:49:00,14.816209158609952
2019-10-02 15:50:00,14.655358401475516
2019-10-02 15:51:00,14.883854507988616
2019-10-02 15:52:00,15.099108879611205
2019-10-02 15:53:00,14.412004479651763
2019-10-02 15:54:00,14.519738449940371
2019-10-02 15:55:00,14.777671864733422
2019-10-02 15:56:00,14.218313563924362
2019-10-02 15:57:00,14.563918397680533
2019-10-02 15:58:00,14.428914485984533
2019-10-02 15:59:00,14.069693178389118
2019-10-02 16:00:00,14.319982365619293
2019-10-02 16:01:00,14.561756152192382
2019-10-02 16:02:00,14.568048366009732
2019-10-02 16:03:00,14.013335542735847
2019-10-02 16:04:00,14.50644478253051
2019-10-02 16:05:00,15.813036243464117
2019-10-02 16:06:00,17.328265821730877
2019-10-02 16:07:00,19.071585365765635
2019-10-02 16:08:00,20.167000511886176
2019-10-02 16:09:00,20.322455825574178
2019-10-02 16:10:00,20.23646849473485
2019-10-02 16:11:00,19.95966687938963
2019-10-02 16:12:00,20.28485678852071
2019-10-02 16:13:00,18.24529815058646
2019-10-02 16:14:00,17.928853495169804
2019-10-02 16:15:00,17.50483173558935
2019-10-02 16:16:00,17.043449082782335
2019-10-02 16:17:00,18.482501631930578
2019-10-02 16:18:00,19.615290085048912
2019-10-02 16:19:00,19.96805630997073
2019-10-02 16:20:00,20.435238365862336
2019-10-02 16:21:00,20.82526010825992
2019-10-02 16:22:00,20.367551275372247
2019-10-02 16:23:00,18.450566484767165
2019-10-02 16:24:00,18.30872218066519
2019-10-02 16:25:00,18.35640464234972
2019-10-02 16:26:00,18.4175006332116
2019-10-02 16:27:00,19.63538651001606
2019-10-02 16:28:00,20.54062926159359
2019-10-02 16:29:00,20.004400130544703
2019-10-02 16:30:00,19.98986775915688
2019-10-02 16:31:00,20.137730297237113
2019-10-02 16:32:00,19.897051963009527
2019-10-02 16:33:00,18.69706168158742
2019-10-02 16:34:00,18.265839541750672
2019-10-02 16:35:00,19.03660550547606
2019-10-02 16:36:00,19.887396082946886
2019-10-02 16:37:00,22.37521221366593
2019-10-02 16:38:00,23.973806734061927
2019-10-02 16:39:00,24.616329392512338
2019-10-02 16:40:00,24.68050259034966
2019-10-02 16:41:00,24.309031792061763
2019-10-02 16:42:00,24.274252524690596
2019-10-02 16:43:00,21.744281214015746
2019-10-02 16:44:00,19.262668088365615
2019-10-02 16:45:00,17.129524452514847
2019-10-02 16:46:00,15.658186400059778
2019-10-02 16:47:00,14.900598467062936
2019-10-02 16:48:00,15.176557267997293
2019-10-02 16:49:00,15.200231352025725
2019-10-02 16:50:00,15.069009011490651
2019-10-02 16:51:00,14.667497969620996
2019-10-02 16:52:00,14.68435230584622
2019-10-02 16:53:00,13.940783097601951
2019-10-02 16:54:00,15.171011495105574
2019-10-02 16:55:00,16.710902739061154
2019-10-02 16:56:00,19.30527284196682
2019-10-02 16:57:00,21.285791638339894
2019-10-02 16:58:00,23.202060151158456
2019-10-02 16:59:00,23.97390800774983
2019-10-02 17:00:00,24.10122951219483
2019-10-02 17:01:00,24.494968672891986
2019-10-02 17:02:00,24.675692827468183
2019-10-02 17:03:00,21.82226576458096
2019-10-02 17:04:00,20.729544830053968
2019-10-02 17:05:00,21.02596557985246
2019-10-02 17:06:00,21.120826249098865
2019-10-02 17:07:00,22.822003130709415
2019-10-02 17:08:00,24.618328513906246
2019-10-02 17:09:00,25.123548000806665
2019-10-02 17:10:00,24.418454476187865
2019-10-02 17:11:00,24.366490194806826
2019-10-02 17:12:00,24.04702762536515
2019-10-02 17:13:00,21.91255225946202
2019-10-02 17:14:00,20.749474325162357
2019-10-02 17:15:00,20.214607976888622
2019-10-02 17:16:00,20.342020107555513
2019-10-02 17:17:00,22.372145577548615
2019-10-02 17:18:00,24.49426456394627
2019-10-02 17:19:00,25.11164108507845
2019-10-02 17:20:00,25.077880829508302
2019-10-02 17:21:00,24.763585860586875
2019-10-02 17:22:00,24.841294082872782
2019-10-02 17:23:00,22.37264358270331
2019-10-02 17:24:00,20.381647901044722
2019-10-02 17:25:00,18.145555638796132
2019-10-02 17:26:00,16.123285346499344
2019-10-02 17:27:00,15.127083778399848
2019-10-02 17:28:00,15.254753528215142
2019-10-02 17:29:00,15.331201458428824
2019-10-02 17:30:00,15.043917815426031
2019-10-02 17:31:00,14.816115196587628
2019-10-02 17:32:00,14.912808528584408
2019-10-02 17:33:00,13.970206792221415
2019-10-02 17:34:00,14.061295823640029
2019-10-02 17:35:00,14.101004814545623
2019-10-02 17:36:00,14.53207282642287
2019-10-02 17:37:00,14.562930730322732
2019-10-02 17:38:00,14.881664341600795
2019-10-02 17:39:00,14.65671738416513
2019-10-02 17:40:00,14.541189344834054
2019-10-02 17:41:00,14.419503160857266
2019-10-02 17:42:00,14.331867496021795
2019-10-02 17:43:00,14.110886091110828
2019-10-02 17:44:00,15.609123933629707
2019-10-02 17:45:00,16.87580037212518
2019-10-02 17:46:00,17.89221985644693
2019-10-02 17:47:00,19.156038181996113
2019-10-02 17:48:00,20.318286453260832
2019-10-02 17:49:00,19.858899850201887
2019-10-02 17:50:00,20.229515405352107
2019-10-02 17:51:00,20.306320940137642
2019-10-02 17:52:00,20.024346749432016
2019-10-02 17:53:00,18.282374338322924
2019-10-02 17:54:00,17.760368116088674
2019-10-02 17:55:00,18.47505507607215
2019-10-02 17:56:00,19.84360537510583
2019-10-02 17:57:00,21.96147016844252
2019-10-02 17:58:00,23.981826307976448
2019-10-02 17:59:00,24.950578868810368
2019-10-02 18:00:00,25.215967267011678
2019-10-02 18:01:00,25.375048544733648
2019-10-02 18:02:00,24.96395559975196
2019-10-02 18:03:00,22.52219349013953
2019-10-02 18:04:00,19.966576305481706
2019-10-02 18:05:00,17.441857934900902
2019-10-02 18:06:00,15.229371112785353
2019-10-02 18:07:00,14.750544849381072
2019-10-02 18:08:00,14.631587901212798
2019-10-02 18:09:00,14.8270116023262
2019-10-02 18:10:00,14.51298845942414
2019-10-02 18:11:00,14.383250692035302
2019-10-02 18:12:00,13.937880976225703
2019-10-02 18:13:00,13.721454402160358
2019-10-02 18:14:00,14.470971338185047
2019-10-02 18:15:00,16.853597549596653
2019-10-02 18:16:00,19.417455158557175
2019-10-02 18:17:00,21.98270080855332
2019-10-02 18:18:00,24.262043145842803
2019-10-02 18:19:00,24.3987236769624
2019-10-02 18:20:00,24.36461194222883
2019-10-02 18:21:00,24.163722404131278
2019-10-02 18:22:00,24.33060513435464
2019-10-02 18:23:00,22.0034334251028
2019-10-02 18:24:00,20.97398736636718
2019-10-02 18:25:00,21.38615105460998
2019-10-02 18:26:00,21.530039551294557
2019-10-02 18:27:00,23.373112817380107
2019-10-02 18:28:00,25.228128411476117
2019-10-02 18:29:00,25.626827804948768
2019-10-02 18:30:00,24.974381116130807
2019-10-02 18:31:00,25.1354443816896
2019-10-02 18:32:00,24.844924900029987
2019-10-02 18:33:00,22.35413118860139
2019-10-02 18:34:00,21.27086513378268
2019-10-02 18:35:00,20.49486849895885
2019-10-02 18:36:00,19.558718106760168
2019-10-02 18:37:00,19.686535009636902
2019-10-02 18:38:00,20.395465515380863
2019-10-02 18:39:00,20.63039465863337
2019-10-02 18:40:00,20.819987205098624
2019-10-02 18:41:00,20.695120289493207
2019-10-02 18:42:00,21.18838852833208
2019-10-02 18:43:00,19.232137574890956
2019-10-02 18:44:00,18.760114631714814
2019-10-02 18:45:00,19.787538133360748
2019-10-02 18:46:00,20.606106483032356
2019-10-02 18:47:00,22.464611299135797
2019-10-02 18:48:00,24.236372523211376
2019-10-02 18:49:00,24.8085741226121
2019-10-02 18:50:00,24.221034707734663
2019-10-02 18:51:00,24.62301431032903
2019-10-02 18:52:00,25.53751384864051
2019-10-02 18:53:00,23.05718558828329
2019-10-02 18:54:00,21.92231597424876
2019-10-02 18:55:00,20.752472377528925
2019-10-02 18:56:00,19.412859762694286
2019-10-02 18:57:00,19.43585707397933
2019-10-02 18:58:00,20.406156211506843
2019-10-02 18:59:00,20.11776365492405
2019-10-02 19:00:00,20.894360914673697
2019-10-02 19:01:00,20.516442098926454
2019-10-02 19:02:00,20.28285808165745
2019-10-02 19:03:00,18.463623348889058
2019-10-02 19:04:00,17.570669816869398
2019-10-02 19:05:00,17.866517445812935
2019-10-02 19:06:00,17.611990690305724
2019-10-02 19:07:00,19.22837900269123
2019-10-02 19:08:00,20.049089974455825
2019-10-02 19:09:00,20.183418257173717
2019-10-02 19:10:00,20.710098392459216
2019-10-02 19:11:00,20.55511314581905
2019-10-02 19:12:00,20.27241605879067
2019-10-02 19:13:00,19.08813339589741
2019-10-02 19:14:00,17.144421897300862
2019-10-02 19:15:00,15.90293908361681
2019-10-02 19:16:00,14.650193361901913
2019-10-02 19:17:00,14.415820934687616
2019-10-02 19:18:00,14.721753698922981
2019-10-02 19:19:00,14.715731334748696
2019-10-02 19:20:00,14.390251304652434
2019-10-02 19:21:00,14.802391808258442
2019-10-02 19:22:00,14.230721022365543
2019-10-02 19:23:00,13.773513018410362
2019-10-02 19:24:00,14.25725087592805
2019-10-02 19:25:00,14.441178901289037
2019-10-02 19:26:00,14.492142521300828
2019-10-02 19:27:00,14.86269152887962
2019-10-02 19:28:00,14.64922855792151
2019-10-02 19:29:00,14.432651125225995
2019-10-02 19:30:00,14.481396250351825
2019-10-02 19:31:00,14.139413422000553
2019-10-02 19:32:00,14.34824580454177
2019-10-02 19:33:00,13.856008093668175
2019-10-02 19:34:00,14.291451701484538
2019-10-02 19:35:00,16.596007346745612
2019-10-02 19:36:00,18.849114585544687
2019-10-02 19:37:00,21.067720485652227
2019-10-02 19:38:00,23.45924446577408
2019-10-02 19:39:00,24.41619814342781
2019-10-02 19:40:00,24.391521804879904
2019-10-02 19:41:00,25.16259640317655
2019-10-02 19:42:00,24.807931037412004
2019-10-02 19:43:00,21.84167322687775
2019-10-02 19:44:00,19.597135168247945
2019-10-02 19:45:00,17.52896174911146
2019-10-02 19:46:00,15.462990717918784
2019-10-02 19:47:00,14.814332704480663
2019-10-02 19:48:00,15.51174520604274
2019-10-02 19:49:00,15.310916408011787
2019-10-02 19:50:00,15.524737921850939
2019-10-02 19:51:00,15.49117739592512
2019-10-02 19:52:00,15.020508573096087
2019-10-02 19:53:00,14.199772008137383
2019-10-02 19:54:00,14.666110739206687
2019-10-02 19:55:00,16.125571079903423
2019-10-02 19:56:00,18.503011555470128
2019-10-02 19:57:00,21.293074579062317
2019-10-02 19:58:00,23.285079414757096
2019-10-02 19:59:00,24.016587593188444
2019-10-02 20:00:00,23.92373830529209
2019-10-02 20:01:00,23.65022971129865
2019-10-02 20:02:00,23.064828795608612
2019-10-02 20:03:00,20.841740819387017
2019-10-02 20:04:00,19.404896808771245
2019-10-02 20:05:00,17.776843350069868
2019-10-02 20:06:00,15.614805431592282
2019-10-02 20:07:00,15.303230773669663
2019-10-02 20:08:00,15.339222282916811
2019-10-02 20:09:00,15.96652422562364
2019-10-02 20:10:00,16.0574780721463
2019-10-02 20:11:00,16.10766199663507
2019-10-02 20:12:00,15.810173577951707
2019-10-02 20:13:00,15.184081728976384
2019-10-02 20:14:00,14.758722135170963
2019-10-02 20:15:00,14.757188441840045
2019-10-02 20:16:00,15.121066353327791
2019-10-02 20:17:00,15.516817592362928
2019-10-02 20:18:00,15.537364136065426
2019-10-02 20:19:00,15.708585118290731
2019-10-02 20:20:00,15.05690980564709
2019-10-02 20:21:00,14.837687567104876
2019-10-02 20:22:00,14.293788355890605
2019-10-02 20:23:00,13.869990938058423
2019-10-02 20:24:00,14.888077956640796
2019-10-02 20:25:00,16.468072485616364
2019-10-02 20:26:00,18.80512995174707
2019-10-02 20:27:00,21.60754216127072
2019-10-02 20:28:00,23.442797725286436
2019-10-02 20:29:00,24.12830963895916
2019-10-02 20:30:00,24.249837790547804
2019-10-02 20:31:00,24.27444480334611
2019-10-02 20:32:00,24.563900992123767
2019-10-02 20:33:00,22.029594238396037
2019-10-02 20:34:00,19.733733745902335
2019-10-02 20:35:00,17.645145812602696
2019-10-02 20:36:00,15.191714977873195
2019-10-02 20:37:00,14.543696515046756
2019-10-02 20:38:00,14.885070064028449
2019-10-02 20:39:00,15.412586950030418
2019-10-02 20:40:00,15.414047061660419
2019-10-02 20:41:00,15.180143773505032
2019-10-02 20:42:00,15.079905013888709
2019-10-02 20:43:00,14.688134435331216
2019-10-02 20:44:00,15.104135901636697
2019-10-02 20:45:00,16.55239793846864
2019-10-02 20:46:00,18.74621174499472
