Time,checkoutservice
2019-10-02 10:37:00,9.26255004454624
2019-10-02 10:38:00,8.9566858180843
2019-10-02 10:39:00,8.6549952864207
2019-10-02 10:40:00,8.28487984751151
2019-10-02 10:41:00,8.72276453415012
2019-10-02 10:42:00,8.14417272336871
2019-10-02 10:43:00,14.2917600217849
2019-10-02 10:44:00,11.7747643478565
2019-10-02 10:45:00,20.5104807240575
2019-10-02 10:46:00,28.489631668382
2019-10-02 10:47:00,37.0839758040771
2019-10-02 10:48:00,41.342347088078
2019-10-02 10:49:00,42.6230917453205
2019-10-02 10:50:00,42.0329065629122
2019-10-02 10:51:00,78.1114922380349
2019-10-02 10:52:00,73.5860670163065
2019-10-02 10:53:00,63.8131267911032
2019-10-02 10:54:00,54.6153128364022
2019-10-02 10:55:00,45.2481817224957
2019-10-02 10:56:00,36.3205209559205
2019-10-02 10:57:00,34.5515472315331
2019-10-02 10:58:00,34.5088626510936
2019-10-02 10:59:00,35.2758096830712
2019-10-02 11:00:00,35.4295892066175
2019-10-02 11:01:00,34.5286094645255
2019-10-02 11:02:00,34.5416536110272
2019-10-02 11:03:00,33.2259670429773
2019-10-02 11:04:00,32.3951284556333
2019-10-02 11:05:00,33.3382134493646
2019-10-02 11:06:00,32.5766131837814
2019-10-02 11:07:00,35.209931331295
2019-10-02 11:08:00,35.2311112104528
2019-10-02 11:09:00,35.1564508413077
2019-10-02 11:10:00,36.9648711809301
2019-10-02 11:11:00,37.3607621479132
2019-10-02 11:12:00,38.3888925915327
2019-10-02 11:13:00,36.0466531230193
2019-10-02 11:14:00,35.2687074781356
2019-10-02 11:15:00,34.9572990077288
2019-10-02 11:16:00,34.1906326573577
2019-10-02 11:17:00,36.0199904470331
2019-10-02 11:18:00,35.8624784097298
2019-10-02 11:19:00,37.1937387269701
2019-10-02 11:20:00,37.3311283740971
2019-10-02 11:21:00,36.8520284133494
2019-10-02 11:22:00,36.0903588281038
2019-10-02 11:23:00,32.695608596654
2019-10-02 11:24:00,32.3685374406934
2019-10-02 11:25:00,33.4281715315824
2019-10-02 11:26:00,33.9975262647625
2019-10-02 11:27:00,37.5283389645506
2019-10-02 11:28:00,37.9944861657007
2019-10-02 11:29:00,39.0400269430211
2019-10-02 11:30:00,38.972338141298
2019-10-02 11:31:00,39.0074947982672
2019-10-02 11:32:00,38.438702615183
2019-10-02 11:33:00,37.9256648355409
2019-10-02 11:34:00,41.8688526127565
2019-10-02 11:35:00,47.5568645783564
2019-10-02 11:36:00,58.0380682617254
2019-10-02 11:37:00,67.7048129879895
2019-10-02 11:38:00,74.7020051941213
2019-10-02 11:39:00,75.4059151854503
2019-10-02 11:40:00,38.9017813783079
2019-10-02 11:41:00,39.1515035097577
2019-10-02 11:42:00,38.3992799218118
2019-10-02 11:43:00,33.0258027817862
2019-10-02 11:44:00,31.4712645214275
2019-10-02 11:45:00,33.6833937690762
2019-10-02 11:46:00,33.2882234593924
2019-10-02 11:47:00,37.8180732229403
2019-10-02 11:48:00,42.2103550098853
2019-10-02 11:49:00,42.8572407106292
2019-10-02 11:50:00,40.7625458626429
2019-10-02 11:51:00,41.381204784922
2019-10-02 11:52:00,38.75695641833
2019-10-02 11:53:00,33.3022296015263
2019-10-02 11:54:00,30.7841941632469
2019-10-02 11:55:00,31.6645302896731
2019-10-02 11:56:00,31.1506613941571
2019-10-02 11:57:00,36.582893052145
2019-10-02 11:58:00,39.4274641064686
2019-10-02 11:59:00,40.9041032361141
2019-10-02 12:00:00,39.809126193366
2019-10-02 12:01:00,72.0635940882333
2019-10-02 12:02:00,68.6928634481373
2019-10-02 12:03:00,60.9874581124044
2019-10-02 12:04:00,55.6296516424516
2019-10-02 12:05:00,53.5551890615449
2019-10-02 12:06:00,50.7810172063092
2019-10-02 12:07:00,53.7403740492014
2019-10-02 12:08:00,57.6515745671136
2019-10-02 12:09:00,57.2371195754561
2019-10-02 12:10:00,57.6904868609277
2019-10-02 12:11:00,58.529902727079
2019-10-02 12:12:00,57.3139184732708
2019-10-02 12:13:00,52.0332774957208
2019-10-02 12:14:00,52.7023316591298
2019-10-02 12:15:00,55.4842890787042
2019-10-02 12:16:00,58.0271295098282
2019-10-02 12:17:00,68.4147416508926
2019-10-02 12:18:00,75.7010857790555
2019-10-02 12:19:00,77.8255920590265
2019-10-02 12:20:00,78.4506912547566
2019-10-02 12:21:00,80.4574975969379
2019-10-02 12:22:00,77.6288855447625
2019-10-02 12:23:00,65.6843596807566
2019-10-02 12:24:00,55.1324050283891
2019-10-02 12:25:00,45.2982484484885
2019-10-02 12:26:00,35.5037811168316
2019-10-02 12:27:00,34.5584277394535
2019-10-02 12:28:00,36.5580344086923
2019-10-02 12:29:00,39.0412944223014
2019-10-02 12:30:00,40.2183288657901
2019-10-02 12:31:00,40.2214521156446
2019-10-02 12:32:00,38.857347884107
2019-10-02 12:33:00,36.4633028959769
2019-10-02 12:34:00,20.6393601461319
2019-10-02 12:35:00,25.306950860941
2019-10-02 12:36:00,29.4628536033502
2019-10-02 12:37:00,36.2776525493438
2019-10-02 12:38:00,39.300658449224
2019-10-02 12:39:00,40.2911375776194
2019-10-02 12:40:00,75.6047428569304
2019-10-02 12:41:00,78.147102709689
2019-10-02 12:42:00,76.9088940291817
2019-10-02 12:43:00,68.4656998413144
2019-10-02 12:44:00,62.1851222118293
2019-10-02 12:45:00,56.9727349254591
2019-10-02 12:46:00,53.4300276004884
2019-10-02 12:47:00,58.0015679619224
2019-10-02 12:48:00,63.50731109058
2019-10-02 12:49:00,62.978075302757
2019-10-02 12:50:00,61.3969593666147
2019-10-02 12:51:00,62.1121292923582
2019-10-02 12:52:00,61.6501625417114
2019-10-02 12:53:00,54.1596269445553
2019-10-02 12:54:00,51.0108087025171
2019-10-02 12:55:00,43.5737491583848
2019-10-02 12:56:00,38.9754307682532
2019-10-02 12:57:00,38.3290346192222
2019-10-02 12:58:00,36.8970282354358
2019-10-02 12:59:00,36.1968661940743
2019-10-02 13:00:00,37.2234933743443
2019-10-02 13:01:00,39.6881431045147
2019-10-02 13:02:00,38.1714278849286
2019-10-02 13:03:00,37.4651260516501
2019-10-02 13:04:00,40.5621388775928
2019-10-02 13:05:00,43.921107676749
2019-10-02 13:06:00,49.6491911933061
2019-10-02 13:07:00,58.3079575644928
2019-10-02 13:08:00,62.4250952818707
2019-10-02 13:09:00,61.3908467193039
2019-10-02 13:10:00,61.8246296672745
2019-10-02 13:11:00,60.7373434651397
2019-10-02 13:12:00,59.0657570409974
2019-10-02 13:13:00,51.8514638762691
2019-10-02 13:14:00,51.316865229636
2019-10-02 13:15:00,56.7914563964457
2019-10-02 13:16:00,61.903927886038
2019-10-02 13:17:00,72.3587129678882
2019-10-02 13:18:00,78.4978932259559
2019-10-02 13:19:00,81.1870452881849
2019-10-02 13:20:00,79.8493906598108
2019-10-02 13:21:00,77.9435060005572
2019-10-02 13:22:00,74.4850787694384
2019-10-02 13:23:00,64.5418277306444
2019-10-02 13:24:00,54.6169849526195
2019-10-02 13:25:00,45.5030962141042
2019-10-02 13:26:00,38.0128453273926
2019-10-02 13:27:00,38.3257804744414
2019-10-02 13:28:00,40.3594166675728
2019-10-02 13:29:00,39.5215050801552
2019-10-02 13:30:00,37.5760084807045
2019-10-02 13:31:00,36.9067355905349
2019-10-02 13:32:00,35.1618855351205
2019-10-02 13:33:00,33.3569743969561
2019-10-02 13:34:00,35.6101225354867
2019-10-02 13:35:00,42.1619458054108
2019-10-02 13:36:00,48.0827697539339
2019-10-02 13:37:00,53.0126165439583
2019-10-02 13:38:00,57.828725364176
2019-10-02 13:39:00,58.0604437098884
2019-10-02 13:40:00,57.9518435410625
2019-10-02 13:41:00,59.3704172064564
2019-10-02 13:42:00,57.6218007331772
2019-10-02 13:43:00,49.3567016039463
2019-10-02 13:44:00,48.3103145591646
2019-10-02 13:45:00,47.5836760648437
2019-10-02 13:46:00,47.723271608817
2019-10-02 13:47:00,53.9157492868621
2019-10-02 13:48:00,60.0251086608066
2019-10-02 13:49:00,30.8347411992174
2019-10-02 13:50:00,31.6812689007269
2019-10-02 13:51:00,33.741092465812
2019-10-02 13:52:00,32.0752113633762
2019-10-02 13:53:00,29.8808277640923
2019-10-02 13:54:00,28.644624599942
2019-10-02 13:55:00,29.9365717080722
2019-10-02 13:56:00,32.5555333129298
2019-10-02 13:57:00,37.2592525572493
2019-10-02 13:58:00,41.7431330182371
2019-10-02 13:59:00,81.6995105370373
2019-10-02 14:00:00,82.6971395042173
2019-10-02 14:01:00,80.3336016837246
2019-10-02 14:02:00,79.3426768755902
2019-10-02 14:03:00,66.1862278985322
2019-10-02 14:04:00,59.3407106257659
2019-10-02 14:05:00,56.3649330279883
2019-10-02 14:06:00,54.2701313294961
2019-10-02 14:07:00,56.513394203643
2019-10-02 14:08:00,56.7646214577941
2019-10-02 14:09:00,58.552693768698
2019-10-02 14:10:00,57.7641577133219
2019-10-02 14:11:00,55.1966012836203
2019-10-02 14:12:00,58.357692737363
2019-10-02 14:13:00,52.5287158134302
2019-10-02 14:14:00,48.8023468830654
2019-10-02 14:15:00,48.9958415246185
2019-10-02 14:16:00,48.6238271404987
2019-10-02 14:17:00,52.7999954663538
2019-10-02 14:18:00,58.046003443572
2019-10-02 14:19:00,57.1670888293348
2019-10-02 14:20:00,57.8605859309243
2019-10-02 14:21:00,56.5445127484757
2019-10-02 14:22:00,53.4136746951304
2019-10-02 14:23:00,48.3435057475872
2019-10-02 14:24:00,49.4097275057219
2019-10-02 14:25:00,53.5487126813074
2019-10-02 14:26:00,54.2095770070683
2019-10-02 14:27:00,59.5936989365541
2019-10-02 14:28:00,60.6414527968479
2019-10-02 14:29:00,58.6183556753601
2019-10-02 14:30:00,56.5291432291195
2019-10-02 14:31:00,28.1243292097189
2019-10-02 14:32:00,29.907938720373
2019-10-02 14:33:00,27.0643758089975
2019-10-02 14:34:00,26.7649208977801
2019-10-02 14:35:00,28.7614742305714
2019-10-02 14:36:00,29.8832965509446
2019-10-02 14:37:00,34.5737687170841
2019-10-02 14:38:00,38.0939144568134
2019-10-02 14:39:00,40.4262595445311
2019-10-02 14:40:00,42.1240505119424
2019-10-02 14:41:00,76.8041345719115
2019-10-02 14:42:00,77.5522043755462
2019-10-02 14:43:00,66.2069415744098
2019-10-02 14:44:00,60.7711007892945
2019-10-02 14:45:00,55.8474661868636
2019-10-02 14:46:00,52.826680825196
2019-10-02 14:47:00,54.8781231523483
2019-10-02 14:48:00,56.4349623852613
2019-10-02 14:49:00,55.6159884243871
2019-10-02 14:50:00,55.913164979775
2019-10-02 14:51:00,56.7408749069777
2019-10-02 14:52:00,58.6792773329882
2019-10-02 14:53:00,51.8369424176666
2019-10-02 14:54:00,45.246672852271
2019-10-02 14:55:00,39.6675382253166
2019-10-02 14:56:00,32.9406502726512
2019-10-02 14:57:00,32.8158899724296
2019-10-02 14:58:00,33.5048253745081
2019-10-02 14:59:00,34.6344384297534
2019-10-02 15:00:00,35.1681356330197
2019-10-02 15:01:00,35.2365045878834
2019-10-02 15:02:00,35.5222188910631
2019-10-02 15:03:00,34.3516969931464
2019-10-02 15:04:00,38.3686284037044
2019-10-02 15:05:00,43.4788181794473
2019-10-02 15:06:00,46.898238469488
2019-10-02 15:07:00,53.7779893293628
2019-10-02 15:08:00,57.0165741885529
2019-10-02 15:09:00,58.9334698150731
2019-10-02 15:10:00,59.257272929488
2019-10-02 15:11:00,61.9748784760053
2019-10-02 15:12:00,60.3374640033148
2019-10-02 15:13:00,52.6107787750399
2019-10-02 15:14:00,45.9485456576108
2019-10-02 15:15:00,40.5961389439033
2019-10-02 15:16:00,35.8786491329233
2019-10-02 15:17:00,35.7314247468541
2019-10-02 15:18:00,35.2193667441872
2019-10-02 15:19:00,35.5761670701365
2019-10-02 15:20:00,36.6425065727784
2019-10-02 15:21:00,37.4240880942199
2019-10-02 15:22:00,19.6450724181238
2019-10-02 15:23:00,19.1202733802147
2019-10-02 15:24:00,22.877650596927
2019-10-02 15:25:00,27.1566299255627
2019-10-02 15:26:00,32.6853720241925
2019-10-02 15:27:00,37.9206285724019
2019-10-02 15:28:00,42.3141729559436
2019-10-02 15:29:00,44.0201761154709
2019-10-02 15:30:00,44.2495786797148
2019-10-02 15:31:00,44.7335113398377
2019-10-02 15:32:00,43.7682905106867
2019-10-02 15:33:00,36.9239078029193
2019-10-02 15:34:00,34.8888616987465
2019-10-02 15:35:00,33.3684936935004
2019-10-02 15:36:00,33.5050896948244
2019-10-02 15:37:00,38.2819667039307
2019-10-02 15:38:00,42.5514832217511
2019-10-02 15:39:00,44.4062677774725
2019-10-02 15:40:00,82.2555538097116
2019-10-02 15:41:00,81.7521968204984
2019-10-02 15:42:00,77.5621005929199
2019-10-02 15:43:00,68.4212609880683
2019-10-02 15:44:00,59.5789661478569
2019-10-02 15:45:00,48.6670802382624
2019-10-02 15:46:00,41.8119477904491
2019-10-02 15:47:00,37.6397447944779
2019-10-02 15:48:00,36.6585336160502
2019-10-02 15:49:00,35.7204819683614
2019-10-02 15:50:00,36.283342916758
2019-10-02 15:51:00,36.7643995276191
2019-10-02 15:52:00,37.5788084545704
2019-10-02 15:53:00,34.3015689960813
2019-10-02 15:54:00,34.3725449480146
2019-10-02 15:55:00,34.3264996078157
2019-10-02 15:56:00,32.1843880834878
2019-10-02 15:57:00,33.4153550059314
2019-10-02 15:58:00,32.6170956747675
2019-10-02 15:59:00,32.9163303608506
2019-10-02 16:00:00,34.1248149603885
2019-10-02 16:01:00,36.2954071012627
2019-10-02 16:02:00,37.6612420602472
2019-10-02 16:03:00,34.0412668305123
2019-10-02 16:04:00,36.0404191028024
2019-10-02 16:05:00,40.2515978073978
2019-10-02 16:06:00,44.6689961243269
2019-10-02 16:07:00,52.0488039329476
2019-10-02 16:08:00,56.3307783457454
2019-10-02 16:09:00,57.8714634108336
2019-10-02 16:10:00,58.5997680702124
2019-10-02 16:11:00,58.8012762139491
2019-10-02 16:12:00,56.3796355948572
2019-10-02 16:13:00,49.2054639771262
2019-10-02 16:14:00,45.870929219197
2019-10-02 16:15:00,43.5263201036859
2019-10-02 16:16:00,43.5457196834026
2019-10-02 16:17:00,48.3930677179337
2019-10-02 16:18:00,53.9734492137922
2019-10-02 16:19:00,57.8005638982982
2019-10-02 16:20:00,60.6568471799863
2019-10-02 16:21:00,62.3281025824485
2019-10-02 16:22:00,61.4503926417022
2019-10-02 16:23:00,52.7730171851843
2019-10-02 16:24:00,50.6149324601117
2019-10-02 16:25:00,49.9309494683978
2019-10-02 16:26:00,49.0476104472521
2019-10-02 16:27:00,55.3307720656852
2019-10-02 16:28:00,57.5534582292106
2019-10-02 16:29:00,56.6860927456887
2019-10-02 16:30:00,58.8923728788202
2019-10-02 16:31:00,58.1233820336911
2019-10-02 16:32:00,57.9290626209092
2019-10-02 16:33:00,26.8702278995015
2019-10-02 16:34:00,26.6709181701642
2019-10-02 16:35:00,29.0634464145653
2019-10-02 16:36:00,30.8900853573204
2019-10-02 16:37:00,34.9617816413013
2019-10-02 16:38:00,39.1892612158978
2019-10-02 16:39:00,40.770797759782
2019-10-02 16:40:00,40.9951459926995
2019-10-02 16:41:00,78.8248015971032
2019-10-02 16:42:00,79.5982677065826
2019-10-02 16:43:00,68.5631498463862
2019-10-02 16:44:00,57.8744791568269
2019-10-02 16:45:00,50.4546950101162
2019-10-02 16:46:00,37.5801516911824
2019-10-02 16:47:00,34.8060175458999
2019-10-02 16:48:00,36.2006750956346
2019-10-02 16:49:00,34.7622450175677
2019-10-02 16:50:00,35.7300920617233
2019-10-02 16:51:00,35.8003541532906
